000033, 02, 06, 08, 13, 14, 16, 22, 27, 29, 32, 33, 34, 36, 38, 39, 42, 43, 47, 49, 53
000034, 04, 05, 06, 09, 10, 19, 22, 26, 27, 31, 33, 38, 43, 47, 50, 51, 53, 54, 55, 56
000035, 02, 04, 06, 12, 13, 16, 17, 19, 24, 31, 33, 37, 41, 48, 49, 50, 51, 53, 55, 59
000036, 02, 06, 07, 08, 09, 10, 12, 19, 21, 23, 24, 25, 30, 36, 38, 41, 42, 44, 46, 49
000037, 04, 07, 08, 09, 11, 13, 14, 16, 21, 22, 26, 28, 29, 30, 37, 41, 42, 52, 55, 57
000038, 02, 03, 07, 09, 10, 11, 15, 17, 20, 26, 35, 37, 38, 41, 43, 45, 50, 53, 56, 58
000039, 01, 03, 10, 12, 13, 15, 17, 25, 32, 35, 37, 40, 41, 44, 45, 48, 51, 54, 56, 57
000040, 04, 09, 11, 12, 15, 16, 26, 31, 32, 33, 35, 37, 38, 41, 44, 47, 48, 50, 56, 58
000041, 03, 04, 05, 10, 15, 16, 19, 23, 24, 25, 30, 34, 35, 37, 41, 42, 43, 51, 52, 54
000042, 04, 05, 06, 07, 11, 20, 29, 30, 34, 35, 36, 40, 41, 44, 46, 48, 51, 58, 59, 60
000043, 04, 08, 11, 14, 19, 20, 22, 23, 25, 29, 38, 41, 42, 44, 48, 49, 54, 56, 57, 60
000044, 04, 08, 11, 12, 13, 20, 21, 26, 31, 33, 34, 41, 47, 48, 49, 50, 52, 53, 54, 58
000045, 01, 02, 04, 06, 09, 10, 12, 15, 20, 31, 38, 39, 42, 43, 45, 49, 50, 51, 52, 54
000046, 06, 08, 13, 20, 21, 22, 27, 30, 33, 35, 36, 40, 41, 43, 45, 46, 48, 50, 57, 59
000047, 03, 04, 06, 10, 11, 14, 15, 18, 24, 28, 36, 38, 39, 43, 47, 48, 50, 52, 57, 60
000048, 05, 07, 09, 20, 22, 26, 27, 29, 30, 34, 38, 43, 45, 47, 48, 49, 50, 51, 58, 59
000049, 01, 02, 04, 06, 10, 12, 18, 23, 26, 29, 33, 34, 39, 41, 42, 43, 44, 45, 51, 55
000050, 02, 08, 10, 11, 25, 26, 30, 31, 33, 35, 39, 40, 41, 45, 49, 52, 53, 56, 57, 58
000051, 03, 11, 14, 20, 22, 24, 25, 27, 30, 32, 35, 37, 39, 41, 44, 45, 50, 52, 55, 56
000052, 02, 07, 08, 13, 14, 15, 17, 20, 21, 23, 27, 28, 29, 34, 46, 47, 49, 55, 58, 59
000053, 01, 05, 06, 10, 12, 13, 15, 18, 19, 21, 24, 25, 27, 31, 33, 35, 40, 41, 44, 60
000054, 01, 02, 05, 08, 12, 15, 16, 20, 24, 27, 28, 32, 34, 36, 40, 42, 47, 52, 55, 57
000055, 01, 04, 06, 08, 11, 12, 13, 15, 19, 26, 30, 38, 47, 49, 51, 52, 55, 56, 57, 59
000056, 03, 04, 05, 08, 13, 17, 20, 21, 22, 23, 26, 29, 31, 34, 39, 45, 49, 50, 54, 56
000057, 01, 02, 05, 06, 08, 11, 17, 18, 19, 21, 26, 35, 40, 46, 49, 50, 51, 55, 58, 60
000058, 02, 04, 06, 08, 10, 15, 19, 20, 21, 23, 28, 31, 32, 33, 39, 40, 41, 47, 55, 56
000059, 02, 03, 06, 10, 11, 25, 27, 30, 32, 34, 35, 38, 39, 42, 51, 53, 54, 55, 56, 59
000060, 01, 03, 04, 05, 09, 10, 11, 18, 21, 29, 31, 39, 43, 46, 52, 53, 54, 55, 57, 59
000061, 02, 06, 08, 09, 20, 21, 22, 26, 27, 29, 30, 32, 35, 36, 37, 40, 43, 48, 49, 53
000062, 01, 02, 11, 12, 13, 14, 27, 29, 30, 31, 32, 34, 36, 38, 39, 47, 50, 52, 53, 54
000063, 02, 03, 07, 09, 11, 15, 19, 24, 26, 28, 32, 33, 39, 43, 44, 47, 49, 52, 54, 56
000064, 01, 04, 07, 08, 11, 14, 16, 17, 34, 36, 38, 40, 41, 48, 52, 53, 54, 55, 57, 59
000065, 01, 03, 04, 07, 13, 15, 17, 24, 25, 27, 31, 32, 33, 35, 36, 41, 43, 48, 55, 57
000066, 01, 04, 10, 18, 19, 20, 25, 32, 33, 34, 36, 41, 43, 47, 49, 52, 53, 54, 55, 60
000067, 02, 06, 09, 12, 14, 18, 28, 29, 32, 35, 36, 37, 38, 39, 40, 43, 44, 46, 49, 57
000068, 02, 07, 08, 11, 12, 20, 24, 28, 29, 35, 37, 38, 42, 43, 44, 50, 51, 53, 57, 59
000069, 02, 06, 10, 14, 16, 27, 33, 36, 38, 39, 42, 44, 45, 47, 51, 52, 53, 55, 57, 60
000070, 04, 06, 07, 11, 12, 14, 18, 19, 20, 25, 26, 33, 35, 39, 43, 48, 51, 52, 56, 60
000071, 05, 06, 07, 17, 22, 23, 24, 27, 30, 37, 44, 46, 48, 49, 51, 53, 56, 57, 59, 60
000072, 03, 07, 08, 12, 14, 15, 16, 21, 25, 28, 29, 31, 33, 36, 37, 42, 43, 46, 47, 53
000073, 06, 08, 13, 14, 16, 19, 28, 29, 34, 35, 36, 38, 40, 44, 45, 49, 51, 53, 54, 55
000074, 04, 06, 11, 16, 17, 18, 19, 22, 23, 30, 38, 39, 40, 41, 48, 50, 53, 56, 57, 58
000075, 06, 07, 15, 16, 19, 21, 22, 25, 26, 28, 29, 30, 31, 41, 45, 46, 47, 48, 50, 56
000076, 04, 06, 08, 10, 12, 14, 18, 20, 21, 22, 23, 25, 32, 33, 34, 49, 53, 56, 57, 59
000077, 03, 04, 05, 06, 09, 12, 14, 22, 23, 26, 27, 28, 33, 35, 38, 45, 51, 56, 58, 59
000078, 02, 04, 06, 07, 09, 14, 15, 16, 19, 20, 21, 22, 23, 28, 31, 33, 39, 40, 47, 54
000079, 02, 03, 07, 09, 11, 14, 17, 20, 25, 26, 28, 30, 31, 37, 38, 41, 48, 55, 57, 59
000080, 01, 04, 08, 12, 16, 18, 20, 22, 23, 31, 32, 37, 38, 41, 43, 46, 47, 49, 53, 60
000081, 02, 06, 09, 10, 15, 16, 19, 20, 21, 23, 25, 26, 30, 31, 32, 46, 49, 52, 59, 60
000082, 02, 03, 04, 09, 13, 16, 18, 19, 25, 29, 30, 36, 40, 41, 46, 52, 54, 55, 57, 58
000083, 01, 02, 03, 06, 09, 11, 15, 20, 32, 36, 37, 38, 40, 44, 48, 49, 50, 56, 59, 60
000084, 01, 03, 07, 10, 11, 21, 22, 25, 34, 35, 41, 43, 45, 48, 49, 50, 55, 57, 58, 59
000085, 04, 05, 08, 11, 12, 14, 15, 20, 21, 25, 29, 32, 34, 39, 51, 52, 53, 54, 56, 59
000086, 03, 04, 06, 10, 11, 12, 13, 14, 15, 16, 17, 20, 22, 23, 31, 36, 51, 52, 53, 59
000087, 04, 06, 09, 12, 19, 22, 27, 29, 30, 34, 35, 39, 45, 47, 49, 50, 51, 55, 56, 57
000088, 01, 05, 11, 18, 20, 22, 23, 27, 28, 30, 34, 36, 41, 43, 45, 47, 51, 52, 54, 60
000089, 01, 03, 07, 15, 20, 21, 22, 26, 27, 30, 34, 36, 37, 38, 40, 41, 43, 44, 53, 59
000090, 02, 04, 07, 08, 10, 13, 20, 21, 30, 31, 33, 34, 36, 37, 41, 43, 44, 50, 52, 57
000091, 01, 02, 03, 08, 09, 11, 14, 20, 21, 29, 31, 34, 37, 44, 45, 48, 49, 54, 55, 56
000092, 01, 03, 05, 08, 12, 18, 19, 21, 24, 25, 28, 33, 37, 44, 46, 48, 52, 53, 54, 56
000093, 05, 07, 12, 14, 23, 25, 30, 31, 32, 37, 38, 39, 41, 42, 44, 46, 47, 50, 55, 58
000094, 06, 07, 09, 11, 12, 15, 17, 21, 23, 26, 27, 29, 31, 34, 37, 38, 43, 48, 50, 52
000095, 07, 08, 09, 13, 18, 19, 21, 22, 25, 29, 31, 32, 33, 35, 40, 42, 44, 49, 55, 60
000096, 03, 04, 11, 12, 14, 15, 18, 22, 24, 25, 27, 33, 37, 40, 41, 45, 49, 51, 56, 57
000097, 12, 16, 17, 20, 23, 25, 29, 30, 32, 34, 38, 42, 45, 47, 48, 52, 53, 54, 57, 59
000098, 01, 02, 05, 06, 10, 11, 13, 19, 20, 24, 25, 29, 35, 36, 43, 44, 51, 52, 55, 60
000099, 02, 09, 10, 22, 23, 28, 29, 31, 32, 36, 37, 39, 42, 43, 45, 48, 54, 58, 59, 60
000100, 04, 07, 08, 09, 11, 14, 15, 18, 22, 29, 31, 34, 41, 44, 46, 47, 49, 50, 54, 60
000101, 03, 06, 07, 09, 12, 13, 16, 27, 29, 38, 42, 43, 46, 48, 49, 51, 52, 55, 57, 60
000102, 01, 03, 11, 15, 19, 20, 21, 26, 27, 28, 29, 32, 36, 38, 40, 41, 46, 54, 56, 58
000103, 08, 11, 14, 18, 22, 23, 26, 31, 32, 35, 38, 39, 40, 44, 50, 52, 54, 55, 58, 59
000104, 05, 11, 16, 17, 22, 25, 26, 28, 33, 36, 37, 39, 43, 47, 49, 50, 52, 57, 59, 60
000105, 01, 02, 05, 06, 09, 10, 13, 14, 22, 24, 25, 26, 33, 40, 41, 45, 46, 50, 54, 58
000106, 02, 04, 11, 14, 15, 16, 17, 18, 21, 25, 26, 27, 33, 34, 41, 50, 53, 56, 57, 59
000107, 01, 03, 04, 08, 09, 15, 16, 18, 20, 21, 22, 23, 28, 34, 37, 40, 41, 48, 50, 58
000108, 04, 05, 08, 16, 17, 22, 29, 31, 35, 36, 37, 38, 44, 47, 49, 53, 56, 57, 58, 60
000109, 03, 04, 09, 14, 16, 19, 20, 21, 24, 27, 32, 33, 34, 38, 43, 44, 49, 50, 55, 57
000110, 03, 07, 12, 13, 15, 16, 20, 25, 28, 31, 33, 35, 37, 39, 45, 48, 50, 51, 53, 57
000111, 01, 03, 04, 05, 12, 15, 16, 17, 21, 25, 27, 31, 33, 34, 36, 37, 42, 47, 54, 59
000112, 03, 04, 09, 10, 17, 19, 20, 22, 24, 28, 29, 33, 35, 38, 42, 43, 44, 46, 49, 55
000113, 01, 03, 12, 13, 16, 18, 20, 24, 26, 33, 37, 38, 43, 47, 48, 50, 51, 52, 53, 60
000114, 01, 03, 10, 12, 20, 22, 25, 26, 27, 29, 32, 33, 34, 35, 36, 41, 47, 54, 58, 60
000115, 01, 02, 05, 08, 10, 17, 19, 24, 25, 28, 32, 35, 36, 39, 41, 44, 45, 53, 56, 59
000116, 04, 05, 09, 10, 22, 26, 28, 29, 36, 37, 38, 39, 42, 45, 49, 51, 53, 56, 57, 58
000117, 01, 04, 06, 07, 09, 11, 12, 14, 15, 21, 26, 30, 31, 33, 34, 35, 39, 44, 47, 49
000118, 02, 05, 08, 09, 10, 14, 16, 25, 28, 29, 35, 38, 45, 46, 47, 48, 49, 56, 58, 59
000119, 01, 06, 10, 11, 14, 18, 20, 23, 24, 26, 32, 36, 37, 39, 41, 44, 49, 53, 55, 56
000120, 09, 11, 20, 22, 23, 25, 26, 32, 35, 36, 42, 43, 45, 48, 49, 51, 53, 56, 58, 60
000121, 05, 10, 14, 15, 17, 18, 22, 28, 29, 31, 32, 37, 38, 40, 42, 43, 51, 53, 54, 55
000122, 01, 07, 08, 10, 11, 18, 23, 26, 36, 39, 41, 42, 43, 44, 45, 46, 49, 51, 52, 55
000123, 03, 10, 13, 15, 18, 20, 22, 24, 25, 26, 28, 32, 38, 41, 43, 46, 50, 55, 57, 60
000124, 04, 05, 06, 08, 10, 17, 18, 19, 22, 25, 30, 36, 39, 42, 44, 45, 48, 50, 52, 59
000125, 02, 07, 11, 12, 15, 19, 21, 22, 23, 25, 26, 27, 30, 38, 43, 44, 46, 47, 48, 59
000126, 03, 05, 06, 09, 14, 16, 18, 23, 24, 26, 27, 32, 34, 37, 38, 41, 44, 47, 56, 58
000127, 02, 03, 04, 07, 09, 13, 14, 16, 24, 26, 28, 31, 34, 37, 39, 41, 50, 51, 59, 60
000128, 04, 11, 13, 15, 19, 24, 27, 29, 32, 34, 35, 40, 41, 42, 43, 46, 51, 52, 54, 59
000129, 05, 07, 09, 13, 14, 15, 17, 20, 21, 22, 26, 28, 30, 32, 35, 36, 40, 47, 49, 56
000130, 04, 05, 07, 08, 10, 14, 15, 18, 21, 22, 25, 26, 31, 35, 36, 38, 46, 53, 57, 59
000131, 02, 03, 09, 14, 15, 16, 19, 25, 28, 29, 33, 34, 38, 41, 44, 49, 52, 56, 58, 60
000132, 01, 03, 04, 05, 08, 10, 11, 18, 19, 20, 22, 27, 28, 29, 36, 37, 40, 41, 52, 55
000133, 02, 05, 08, 10, 11, 16, 18, 22, 23, 25, 30, 33, 37, 48, 50, 51, 52, 53, 55, 60
000134, 02, 03, 06, 09, 10, 11, 12, 13, 21, 26, 27, 28, 33, 35, 38, 42, 43, 47, 55, 58
000135, 06, 07, 08, 10, 15, 16, 19, 23, 24, 25, 28, 32, 33, 34, 37, 39, 40, 52, 54, 56
000136, 03, 04, 05, 06, 09, 10, 11, 14, 16, 22, 39, 50, 51, 53, 55, 56, 57, 58, 59, 60
000137, 05, 06, 10, 17, 21, 24, 25, 29, 32, 33, 36, 41, 43, 45, 46, 47, 49, 52, 54, 60
000138, 01, 03, 07, 08, 11, 16, 19, 23, 27, 29, 35, 37, 40, 42, 43, 48, 49, 50, 51, 60
000139, 01, 02, 05, 08, 09, 11, 16, 19, 20, 22, 26, 29, 32, 36, 40, 51, 54, 56, 57, 58
000140, 02, 04, 05, 06, 10, 13, 19, 23, 24, 25, 27, 28, 31, 32, 36, 37, 39, 44, 49, 54
000141, 02, 05, 06, 07, 09, 10, 12, 14, 18, 19, 20, 26, 37, 41, 42, 43, 45, 47, 54, 56
000142, 02, 03, 12, 17, 19, 20, 21, 24, 26, 27, 29, 33, 42, 47, 50, 52, 53, 57, 59, 60
000143, 03, 04, 07, 11, 14, 16, 17, 22, 25, 27, 30, 35, 37, 40, 41, 44, 49, 50, 57, 58
000144, 05, 08, 10, 11, 14, 15, 24, 28, 31, 32, 34, 40, 42, 44, 45, 48, 51, 53, 57, 59
000145, 03, 05, 08, 20, 24, 26, 27, 28, 33, 35, 37, 39, 42, 46, 48, 50, 52, 57, 59, 60
000146, 06, 07, 08, 12, 14, 16, 19, 23, 26, 29, 34, 35, 37, 38, 39, 41, 43, 45, 47, 50
000147, 04, 05, 08, 10, 11, 16, 21, 24, 25, 33, 34, 37, 40, 44, 46, 50, 51, 52, 54, 58
000148, 02, 16, 17, 20, 23, 25, 28, 29, 31, 32, 35, 36, 37, 41, 46, 54, 55, 57, 59, 60
000149, 01, 02, 04, 07, 08, 09, 10, 19, 24, 28, 29, 36, 38, 39, 42, 43, 47, 51, 55, 56
000150, 02, 12, 14, 16, 17, 18, 21, 24, 34, 35, 38, 39, 44, 48, 49, 50, 53, 54, 56, 57
000151, 01, 09, 16, 20, 21, 24, 27, 30, 31, 32, 35, 36, 37, 41, 43, 44, 51, 52, 54, 58
000152, 01, 06, 09, 12, 14, 19, 21, 22, 23, 32, 35, 38, 40, 43, 48, 50, 51, 52, 58, 59
000153, 01, 03, 09, 10, 13, 15, 16, 17, 24, 30, 34, 39, 41, 45, 46, 50, 52, 55, 58, 60
000154, 08, 10, 11, 12, 14, 15, 16, 18, 21, 30, 33, 37, 38, 45, 46, 47, 48, 50, 55, 57
000155, 04, 07, 15, 16, 18, 19, 22, 25, 28, 30, 31, 35, 37, 43, 45, 48, 51, 52, 53, 59
000156, 01, 03, 04, 05, 06, 09, 10, 14, 15, 16, 18, 25, 27, 30, 31, 44, 45, 48, 49, 55
000157, 01, 05, 08, 09, 13, 15, 20, 21, 24, 27, 30, 31, 34, 35, 45, 48, 50, 58, 59, 60
000158, 01, 03, 07, 08, 10, 12, 13, 15, 16, 17, 19, 27, 32, 40, 46, 48, 53, 55, 57, 58
000159, 02, 05, 08, 09, 10, 11, 12, 13, 14, 15, 16, 18, 30, 38, 40, 43, 45, 50, 53, 59
000160, 01, 05, 08, 09, 12, 14, 15, 18, 19, 20, 22, 24, 26, 33, 37, 49, 54, 55, 56, 59
000161, 01, 02, 07, 08, 09, 11, 13, 21, 22, 23, 24, 30, 37, 42, 46, 48, 50, 51, 55, 60
000162, 01, 02, 04, 06, 09, 20, 25, 30, 31, 33, 36, 38, 39, 42, 44, 46, 49, 54, 56, 57
000163, 01, 02, 03, 05, 06, 08, 10, 15, 18, 21, 26, 27, 32, 40, 41, 42, 46, 51, 54, 57
000164, 03, 14, 17, 25, 26, 28, 30, 33, 34, 35, 40, 43, 46, 51, 52, 53, 54, 56, 57, 58
000165, 02, 13, 14, 17, 18, 24, 26, 27, 32, 33, 36, 39, 42, 43, 49, 50, 55, 57, 58, 60
000166, 01, 03, 08, 19, 21, 24, 30, 31, 32, 34, 36, 40, 41, 45, 46, 47, 49, 51, 53, 55
000167, 04, 09, 10, 11, 12, 14, 16, 20, 24, 31, 34, 41, 42, 44, 47, 52, 54, 55, 59, 60
000168, 02, 12, 15, 16, 19, 20, 24, 33, 35, 36, 37, 42, 43, 45, 48, 52, 54, 56, 58, 59
000169, 01, 09, 15, 17, 18, 19, 21, 22, 24, 27, 34, 36, 40, 42, 44, 45, 46, 48, 51, 55
000170, 01, 03, 07, 09, 11, 26, 30, 34, 37, 39, 41, 43, 44, 46, 48, 50, 51, 53, 56, 60
000171, 01, 10, 12, 13, 14, 16, 17, 22, 25, 26, 31, 32, 34, 35, 39, 41, 43, 48, 55, 58
000172, 02, 05, 09, 10, 11, 13, 15, 17, 18, 20, 21, 23, 26, 29, 44, 47, 52, 55, 56, 58
000173, 02, 03, 04, 06, 11, 12, 20, 27, 30, 31, 32, 34, 39, 43, 48, 52, 53, 57, 58, 59
000174, 04, 07, 09, 15, 16, 20, 21, 22, 23, 27, 32, 35, 36, 43, 45, 46, 48, 50, 51, 58
000175, 04, 08, 13, 17, 18, 19, 22, 23, 24, 26, 35, 36, 37, 38, 41, 46, 47, 53, 55, 60
000176, 01, 03, 04, 05, 07, 10, 13, 15, 19, 30, 31, 40, 43, 45, 47, 48, 51, 53, 58, 60
000177, 01, 08, 09, 15, 17, 18, 19, 20, 21, 22, 27, 33, 36, 39, 40, 43, 45, 48, 51, 52
000178, 02, 03, 04, 06, 12, 13, 17, 18, 24, 28, 31, 36, 37, 39, 44, 45, 47, 52, 55, 58
000179, 01, 03, 08, 13, 16, 17, 19, 22, 23, 24, 25, 30, 33, 36, 38, 39, 41, 42, 50, 60
000180, 02, 07, 09, 10, 14, 15, 16, 19, 21, 23, 27, 34, 35, 36, 37, 38, 41, 44, 45, 60
000181, 01, 05, 09, 11, 12, 14, 16, 18, 21, 31, 34, 36, 37, 42, 43, 44, 46, 49, 53, 55
000182, 01, 05, 08, 09, 10, 13, 15, 18, 20, 22, 26, 29, 34, 38, 39, 42, 46, 47, 59, 60
000183, 05, 11, 12, 19, 26, 28, 31, 32, 34, 36, 38, 41, 43, 45, 49, 50, 55, 57, 58, 59
000184, 02, 05, 06, 08, 11, 15, 16, 21, 22, 23, 25, 26, 30, 31, 40, 41, 43, 44, 52, 54
000185, 02, 07, 08, 10, 11, 13, 15, 17, 28, 30, 37, 38, 41, 43, 44, 46, 49, 50, 59, 60
000186, 02, 07, 08, 09, 15, 16, 17, 18, 19, 22, 26, 30, 35, 36, 37, 40, 45, 47, 53, 57
000187, 01, 06, 08, 12, 13, 14, 18, 25, 28, 29, 31, 35, 36, 37, 39, 40, 42, 45, 47, 48
000188, 01, 13, 16, 18, 20, 24, 25, 29, 33, 38, 43, 47, 48, 50, 52, 53, 55, 57, 58, 59
000189, 03, 05, 16, 17, 18, 19, 21, 26, 29, 32, 34, 37, 40, 42, 45, 48, 49, 53, 57, 58
000190, 03, 05, 11, 17, 18, 19, 20, 26, 31, 34, 37, 40, 41, 45, 47, 51, 53, 57, 58, 60
000191, 07, 10, 16, 17, 18, 24, 27, 30, 33, 34, 35, 38, 41, 42, 43, 47, 50, 52, 56, 60
000192, 02, 04, 07, 11, 21, 22, 27, 29, 33, 34, 39, 41, 43, 50, 54, 55, 56, 57, 59, 60
000193, 01, 02, 10, 14, 20, 26, 28, 29, 31, 33, 34, 38, 41, 43, 44, 48, 55, 57, 58, 59
000194, 03, 04, 07, 09, 10, 11, 12, 14, 17, 18, 19, 25, 30, 32, 34, 37, 45, 50, 55, 56
000195, 01, 03, 06, 13, 16, 18, 20, 23, 24, 29, 39, 40, 41, 44, 45, 53, 55, 57, 58, 59
000196, 01, 06, 08, 09, 11, 14, 17, 18, 20, 21, 22, 26, 27, 29, 32, 38, 40, 49, 59, 60
000197, 06, 07, 08, 12, 15, 18, 19, 25, 29, 31, 33, 35, 36, 41, 43, 44, 45, 49, 51, 57
000198, 03, 04, 05, 10, 12, 13, 21, 23, 26, 28, 35, 36, 40, 41, 43, 44, 50, 53, 58, 60
000199, 01, 04, 06, 09, 10, 13, 14, 15, 16, 20, 25, 26, 29, 30, 32, 34, 39, 41, 44, 60
000200, 02, 04, 08, 10, 11, 13, 20, 22, 26, 30, 32, 33, 34, 35, 36, 37, 41, 43, 45, 46
000201, 02, 06, 08, 10, 14, 20, 22, 23, 28, 30, 34, 38, 40, 42, 44, 46, 54, 55, 58, 59
000202, 01, 05, 06, 13, 16, 17, 18, 21, 29, 35, 37, 41, 42, 44, 45, 49, 52, 53, 58, 60
000203, 05, 07, 10, 11, 13, 15, 18, 22, 25, 26, 27, 28, 29, 31, 33, 37, 40, 56, 59, 60
000204, 01, 02, 07, 17, 18, 20, 21, 22, 25, 27, 31, 35, 36, 39, 41, 46, 56, 57, 58, 60
000205, 01, 02, 03, 04, 05, 12, 19, 20, 21, 23, 36, 37, 38, 44, 47, 48, 49, 55, 56, 57
000206, 07, 09, 11, 13, 16, 18, 21, 22, 23, 24, 25, 27, 34, 46, 49, 50, 52, 54, 55, 59
000207, 06, 07, 08, 13, 14, 15, 17, 19, 20, 22, 23, 26, 27, 30, 32, 33, 41, 48, 52, 53
000208, 06, 10, 14, 15, 16, 17, 22, 24, 28, 29, 30, 32, 33, 35, 40, 45, 48, 54, 58, 60
000209, 03, 06, 07, 14, 16, 19, 21, 23, 28, 30, 33, 35, 38, 39, 49, 50, 52, 53, 57, 59
000210, 03, 04, 06, 08, 12, 14, 16, 17, 19, 20, 22, 27, 29, 31, 39, 42, 44, 46, 49, 54
000211, 01, 08, 11, 17, 20, 23, 25, 28, 31, 32, 33, 37, 44, 45, 50, 51, 55, 56, 59, 60
000212, 06, 10, 11, 14, 15, 20, 23, 24, 30, 32, 35, 36, 38, 45, 49, 51, 52, 54, 57, 58
000213, 01, 08, 09, 10, 12, 18, 19, 24, 25, 38, 39, 41, 45, 46, 49, 50, 51, 55, 56, 57
000214, 04, 05, 07, 08, 09, 10, 11, 16, 19, 20, 22, 38, 39, 41, 43, 47, 49, 50, 54, 55
000215, 03, 06, 10, 12, 14, 16, 17, 18, 24, 28, 32, 38, 44, 46, 47, 50, 52, 53, 58, 60
000216, 02, 03, 10, 14, 15, 16, 19, 20, 21, 23, 26, 29, 39, 43, 44, 48, 51, 52, 57, 58
000217, 05, 07, 09, 11, 14, 15, 19, 21, 22, 24, 26, 35, 40, 43, 45, 46, 48, 50, 53, 59
000218, 01, 02, 03, 09, 13, 15, 20, 28, 29, 33, 36, 38, 39, 50, 53, 54, 55, 56, 57, 58
000219, 02, 05, 06, 07, 09, 11, 15, 18, 19, 23, 34, 36, 39, 40, 49, 50, 53, 54, 55, 56
000220, 05, 06, 07, 11, 17, 20, 25, 28, 30, 36, 41, 42, 44, 46, 48, 50, 51, 54, 59, 60
000221, 01, 03, 05, 06, 10, 21, 24, 25, 27, 32, 33, 36, 39, 40, 42, 47, 48, 54, 57, 60
000222, 04, 11, 16, 19, 22, 26, 32, 34, 39, 41, 42, 43, 44, 45, 46, 49, 52, 56, 57, 59
